target,step,arrival_rate_multiplier,in_range,alpha_t,aci_width,rolling_coverage_static,rolling_coverage_aci
mean_wait_minutes,29,0.8,True,0.1450000000000001,39.77722813458123,0.9333333333333333,0.9333333333333333
mean_wait_minutes,30,0.8,True,0.1500000000000001,39.033906486690185,0.9354838709677419,0.9354838709677419
mean_wait_minutes,31,0.8,True,0.1550000000000001,38.44537102381162,0.9375,0.9375
mean_wait_minutes,32,0.8,True,0.16000000000000011,37.90977421156734,0.9393939393939394,0.9393939393939394
mean_wait_minutes,33,0.8,True,0.16500000000000012,37.19080070130917,0.9411764705882353,0.9411764705882353
mean_wait_minutes,34,0.8,True,0.17000000000000012,36.563043466539185,0.9428571428571428,0.9428571428571428
mean_wait_minutes,35,0.8,True,0.17500000000000013,36.122103205099734,0.9444444444444444,0.9444444444444444
mean_wait_minutes,36,0.8,True,0.18000000000000013,35.909151749910556,0.9459459459459459,0.9459459459459459
mean_wait_minutes,37,0.8,True,0.18500000000000014,35.46953870491496,0.9473684210526315,0.9473684210526315
mean_wait_minutes,38,0.8,True,0.19000000000000014,34.95659998048991,0.9487179487179487,0.9487179487179487
mean_wait_minutes,39,0.8,True,0.19500000000000015,34.52165404097836,0.95,0.95
mean_wait_minutes,40,0.8,True,0.20000000000000015,33.90451985897773,0.9512195121951219,0.9512195121951219
mean_wait_minutes,41,0.8,True,0.20500000000000015,33.53758908618531,0.9523809523809523,0.9523809523809523
mean_wait_minutes,42,0.8,True,0.21000000000000016,32.861540832022854,0.9534883720930233,0.9534883720930233
mean_wait_minutes,43,0.8,True,0.21500000000000016,32.56920374044901,0.9545454545454546,0.9545454545454546
mean_wait_minutes,44,0.8,True,0.22000000000000017,32.22349899454066,0.9555555555555556,0.9555555555555556
mean_wait_minutes,45,0.8,True,0.22500000000000017,31.394038132805235,0.9565217391304348,0.9565217391304348
mean_wait_minutes,46,0.8,True,0.23000000000000018,31.003337998735944,0.9574468085106383,0.9574468085106383
mean_wait_minutes,47,0.8,True,0.23500000000000018,30.51460900586048,0.9583333333333334,0.9583333333333334
mean_wait_minutes,48,0.8,True,0.24000000000000019,30.218630925616054,0.9591836734693877,0.9591836734693877
mean_wait_minutes,49,0.8,True,0.2450000000000002,29.67560992737691,0.94,0.94
mean_wait_minutes,50,0.8,True,0.20000000000000018,33.90451985897773,0.9411764705882353,0.9411764705882353
mean_wait_minutes,51,0.8,True,0.20500000000000018,33.53758908618531,0.9423076923076923,0.9423076923076923
mean_wait_minutes,52,0.8,True,0.2100000000000002,32.861540832022854,0.9433962264150944,0.9433962264150944
mean_wait_minutes,53,0.8,True,0.2150000000000002,32.56920374044901,0.9444444444444444,0.9444444444444444
mean_wait_minutes,54,0.8,True,0.2200000000000002,32.22349899454066,0.9454545454545454,0.9272727272727272
mean_wait_minutes,55,0.8,True,0.17500000000000018,36.122103205099734,0.9464285714285714,0.9285714285714286
mean_wait_minutes,56,0.8,True,0.1800000000000002,35.909151749910556,0.9473684210526315,0.9298245614035088
mean_wait_minutes,57,0.8,True,0.1850000000000002,35.46953870491496,0.9482758620689655,0.9310344827586207
mean_wait_minutes,58,0.8,True,0.1900000000000002,34.95659998048991,0.9491525423728814,0.9322033898305084
mean_wait_minutes,59,0.8,True,0.1950000000000002,34.52165404097836,0.95,0.9333333333333333
mean_wait_minutes,60,1.0,True,0.2000000000000002,33.90451985897773,0.95,0.9333333333333333
mean_wait_minutes,61,1.0,True,0.2050000000000002,33.53758908618531,0.9333333333333333,0.9166666666666666
mean_wait_minutes,62,1.0,True,0.1600000000000002,37.90977421156734,0.9333333333333333,0.9166666666666666
mean_wait_minutes,63,1.0,True,0.1650000000000002,37.19080070130917,0.9333333333333333,0.9166666666666666
mean_wait_minutes,64,1.0,True,0.1700000000000002,36.563043466539185,0.9333333333333333,0.9166666666666666
mean_wait_minutes,65,1.0,True,0.1750000000000002,36.122103205099734,0.9333333333333333,0.9166666666666666
mean_wait_minutes,66,1.0,True,0.18000000000000022,35.909151749910556,0.9166666666666666,0.9
mean_wait_minutes,67,1.0,True,0.1350000000000002,41.63071607943439,0.9333333333333333,0.9166666666666666
mean_wait_minutes,68,1.0,True,0.1400000000000002,40.21603134777614,0.9333333333333333,0.9166666666666666
mean_wait_minutes,69,1.0,True,0.1450000000000002,39.77722813458123,0.9333333333333333,0.9166666666666666
mean_wait_minutes,70,1.0,True,0.15000000000000022,39.033906486690185,0.9333333333333333,0.9166666666666666
mean_wait_minutes,71,1.0,True,0.15500000000000022,38.44537102381162,0.9166666666666666,0.9
mean_wait_minutes,72,1.0,True,0.11000000000000021,45.57988111653859,0.9166666666666666,0.9
mean_wait_minutes,73,1.0,True,0.11500000000000021,44.56922785624755,0.9166666666666666,0.9
mean_wait_minutes,74,1.0,True,0.12000000000000022,44.05324494791157,0.9333333333333333,0.9166666666666666
mean_wait_minutes,75,1.0,True,0.12500000000000022,43.13559251694416,0.9333333333333333,0.9166666666666666
mean_wait_minutes,76,1.0,True,0.13000000000000023,42.3697072385242,0.9333333333333333,0.9166666666666666
mean_wait_minutes,77,1.0,True,0.13500000000000023,41.63071607943439,0.9333333333333333,0.9166666666666666
mean_wait_minutes,78,1.0,True,0.14000000000000024,40.21603134777614,0.9166666666666666,0.9
mean_wait_minutes,79,1.0,True,0.09500000000000022,47.92283552257936,0.9166666666666666,0.9
mean_wait_minutes,80,1.0,True,0.10000000000000023,47.15513462696663,0.9166666666666666,0.9
mean_wait_minutes,81,1.0,True,0.10500000000000023,46.18893468964936,0.9166666666666666,0.9
mean_wait_minutes,82,1.0,True,0.11000000000000024,45.57988111653859,0.9166666666666666,0.9
mean_wait_minutes,83,1.0,True,0.11500000000000024,44.56922785624755,0.9166666666666666,0.9
mean_wait_minutes,84,1.0,True,0.12000000000000025,44.05324494791157,0.9,0.8833333333333333
mean_wait_minutes,85,1.0,True,0.07500000000000023,51.53973382886619,0.9,0.8833333333333333
mean_wait_minutes,86,1.0,True,0.08000000000000024,50.326722770354934,0.9,0.8833333333333333
mean_wait_minutes,87,1.0,True,0.08500000000000024,49.47232210919281,0.9,0.8833333333333333
mean_wait_minutes,88,1.0,True,0.09000000000000025,48.97097791325508,0.9,0.8833333333333333
mean_wait_minutes,89,1.0,True,0.09500000000000025,47.92283552257936,0.9,0.8833333333333333
mean_wait_minutes,90,1.0,True,0.10000000000000026,47.15513462696663,0.8833333333333333,0.8666666666666667
mean_wait_minutes,91,1.0,True,0.05500000000000025,56.74413415835431,0.8666666666666667,0.8666666666666667
mean_wait_minutes,92,1.0,True,0.06000000000000025,55.31161375873795,0.8666666666666667,0.8666666666666667
mean_wait_minutes,93,1.0,True,0.06500000000000025,54.22296974625226,0.8666666666666667,0.8666666666666667
mean_wait_minutes,94,1.0,True,0.07000000000000026,52.99479982338547,0.8666666666666667,0.8666666666666667
mean_wait_minutes,95,1.0,True,0.07500000000000026,51.53973382886619,0.8666666666666667,0.8666666666666667
mean_wait_minutes,96,1.0,True,0.08000000000000027,50.326722770354934,0.8666666666666667,0.8666666666666667
mean_wait_minutes,97,1.0,True,0.08500000000000027,49.47232210919281,0.8666666666666667,0.8666666666666667
mean_wait_minutes,98,1.0,True,0.09000000000000027,48.97097791325508,0.8666666666666667,0.8666666666666667
mean_wait_minutes,99,1.0,True,0.09500000000000028,47.92283552257936,0.8666666666666667,0.8666666666666667
mean_wait_minutes,100,1.0,True,0.10000000000000028,47.15513462696663,0.8666666666666667,0.8666666666666667
mean_wait_minutes,101,1.0,True,0.10500000000000029,46.18893468964936,0.8666666666666667,0.8666666666666667
mean_wait_minutes,102,1.0,True,0.11000000000000029,45.57988111653859,0.8666666666666667,0.8666666666666667
mean_wait_minutes,103,1.0,True,0.1150000000000003,44.56922785624755,0.8666666666666667,0.8666666666666667
mean_wait_minutes,104,1.0,True,0.1200000000000003,44.05324494791157,0.8666666666666667,0.8666666666666667
mean_wait_minutes,105,1.0,True,0.1250000000000003,43.13559251694416,0.8666666666666667,0.8666666666666667
mean_wait_minutes,106,1.0,True,0.1300000000000003,42.3697072385242,0.8666666666666667,0.8666666666666667
mean_wait_minutes,107,1.0,True,0.13500000000000031,41.63071607943439,0.8666666666666667,0.8666666666666667
mean_wait_minutes,108,1.0,True,0.14000000000000032,40.21603134777614,0.8666666666666667,0.8666666666666667
mean_wait_minutes,109,1.0,True,0.14500000000000032,39.77722813458123,0.8833333333333333,0.8833333333333333
mean_wait_minutes,110,1.0,True,0.15000000000000033,39.033906486690185,0.8833333333333333,0.8833333333333333
mean_wait_minutes,111,1.0,True,0.15500000000000033,38.44537102381162,0.8833333333333333,0.8833333333333333
mean_wait_minutes,112,1.0,True,0.16000000000000034,37.90977421156734,0.8666666666666667,0.8666666666666667
mean_wait_minutes,113,1.0,True,0.11500000000000032,44.56922785624755,0.8666666666666667,0.8666666666666667
mean_wait_minutes,114,1.0,True,0.12000000000000033,44.05324494791157,0.8666666666666667,0.8833333333333333
mean_wait_minutes,115,1.0,True,0.12500000000000033,43.13559251694416,0.8666666666666667,0.8833333333333333
mean_wait_minutes,116,1.0,True,0.13000000000000034,42.3697072385242,0.8666666666666667,0.8833333333333333
mean_wait_minutes,117,1.0,True,0.13500000000000034,41.63071607943439,0.8666666666666667,0.8833333333333333
mean_wait_minutes,118,1.0,True,0.14000000000000035,40.21603134777614,0.8666666666666667,0.8833333333333333
mean_wait_minutes,119,1.0,True,0.14500000000000035,39.77722813458123,0.8666666666666667,0.8833333333333333
mean_wait_minutes,120,1.3,True,0.15000000000000036,39.033906486690185,0.8666666666666667,0.8833333333333333
mean_wait_minutes,121,1.3,True,0.15500000000000036,38.44537102381162,0.8833333333333333,0.9
mean_wait_minutes,122,1.3,True,0.16000000000000036,37.90977421156734,0.8833333333333333,0.9
mean_wait_minutes,123,1.3,True,0.16500000000000037,37.19080070130917,0.8833333333333333,0.9
mean_wait_minutes,124,1.3,True,0.17000000000000037,36.563043466539185,0.8666666666666667,0.8833333333333333
mean_wait_minutes,125,1.3,True,0.12500000000000036,43.13559251694416,0.8666666666666667,0.8833333333333333
mean_wait_minutes,126,1.3,True,0.13000000000000037,42.3697072385242,0.8833333333333333,0.8833333333333333
mean_wait_minutes,127,1.3,True,0.08500000000000035,49.47232210919281,0.8833333333333333,0.8833333333333333
mean_wait_minutes,128,1.3,True,0.09000000000000036,48.97097791325508,0.8833333333333333,0.8833333333333333
mean_wait_minutes,129,1.3,True,0.09500000000000036,47.92283552257936,0.8833333333333333,0.8833333333333333
mean_wait_minutes,130,1.3,True,0.10000000000000037,47.15513462696663,0.8833333333333333,0.8833333333333333
mean_wait_minutes,131,1.3,True,0.10500000000000037,46.18893468964936,0.9,0.9
mean_wait_minutes,132,1.3,True,0.11000000000000038,45.57988111653859,0.9,0.9
mean_wait_minutes,133,1.3,True,0.11500000000000038,44.56922785624755,0.9,0.9
mean_wait_minutes,134,1.3,True,0.12000000000000038,44.05324494791157,0.9,0.9
mean_wait_minutes,135,1.3,True,0.1250000000000004,43.13559251694416,0.8833333333333333,0.8833333333333333
mean_wait_minutes,136,1.3,True,0.08000000000000038,50.326722770354934,0.8833333333333333,0.8833333333333333
mean_wait_minutes,137,1.3,True,0.08500000000000038,49.47232210919281,0.8833333333333333,0.8833333333333333
mean_wait_minutes,138,1.3,True,0.09000000000000039,48.97097791325508,0.8833333333333333,0.8833333333333333
mean_wait_minutes,139,1.3,True,0.04500000000000038,60.26866495309854,0.8833333333333333,0.8833333333333333
mean_wait_minutes,140,1.3,True,0.05000000000000038,57.901091023515505,0.8833333333333333,0.8833333333333333
mean_wait_minutes,141,1.3,True,0.05500000000000038,56.74413415835431,0.8833333333333333,0.8833333333333333
mean_wait_minutes,142,1.3,True,0.060000000000000386,55.31161375873795,0.8833333333333333,0.8833333333333333
mean_wait_minutes,143,1.3,True,0.06500000000000039,54.22296974625226,0.8833333333333333,0.8833333333333333
mean_wait_minutes,144,1.3,True,0.0700000000000004,52.99479982338547,0.9,0.9
mean_wait_minutes,145,1.3,True,0.0750000000000004,51.53973382886619,0.9,0.9
mean_wait_minutes,146,1.3,True,0.0800000000000004,50.326722770354934,0.9,0.9
mean_wait_minutes,147,1.3,True,0.08500000000000041,49.47232210919281,0.9,0.9
mean_wait_minutes,148,1.3,True,0.09000000000000041,48.97097791325508,0.8833333333333333,0.8833333333333333
mean_wait_minutes,149,1.3,True,0.04500000000000041,60.26866495309854,0.8833333333333333,0.8833333333333333
mean_wait_minutes,150,1.3,True,0.050000000000000405,57.901091023515505,0.9,0.9
mean_wait_minutes,151,1.3,True,0.05500000000000041,56.74413415835431,0.9166666666666666,0.9
mean_wait_minutes,152,1.3,True,0.060000000000000414,55.31161375873795,0.9,0.8833333333333333
mean_wait_minutes,153,1.3,True,0.015000000000000409,78.18432917615442,0.9,0.8833333333333333
mean_wait_minutes,154,1.3,True,0.02000000000000041,73.47802195443795,0.9,0.8833333333333333
mean_wait_minutes,155,1.3,True,0.02500000000000041,71.24709987897918,0.8833333333333333,0.8833333333333333
mean_wait_minutes,156,1.3,True,0.030000000000000412,67.63365813403104,0.8833333333333333,0.8833333333333333
mean_wait_minutes,157,1.3,True,0.03500000000000041,64.34884276111345,0.8666666666666667,0.8833333333333333
mean_wait_minutes,158,1.3,True,0.04000000000000041,62.21534689886646,0.8666666666666667,0.8833333333333333
mean_wait_minutes,159,1.3,True,0.045000000000000415,60.26866495309854,0.8666666666666667,0.8833333333333333
mean_wait_minutes,160,1.3,True,0.05000000000000042,57.901091023515505,0.8666666666666667,0.8833333333333333
mean_wait_minutes,161,1.3,True,0.055000000000000424,56.74413415835431,0.8666666666666667,0.8833333333333333
mean_wait_minutes,162,1.3,True,0.06000000000000043,55.31161375873795,0.8666666666666667,0.8833333333333333
mean_wait_minutes,163,1.3,True,0.06500000000000043,54.22296974625226,0.85,0.8666666666666667
mean_wait_minutes,164,1.3,True,0.020000000000000427,73.47802195443795,0.85,0.8666666666666667
mean_wait_minutes,165,1.3,True,0.025000000000000428,71.24709987897918,0.85,0.8666666666666667
mean_wait_minutes,166,1.3,True,0.03000000000000043,67.63365813403104,0.85,0.8666666666666667
mean_wait_minutes,167,1.3,True,0.035000000000000434,64.34884276111345,0.85,0.8666666666666667
mean_wait_minutes,168,1.3,True,0.04000000000000044,62.21534689886646,0.85,0.8666666666666667
mean_wait_minutes,169,1.3,True,0.04500000000000044,60.26866495309854,0.85,0.8666666666666667
mean_wait_minutes,170,1.3,True,0.05000000000000045,57.901091023515505,0.85,0.8666666666666667
mean_wait_minutes,171,1.3,True,0.05500000000000045,56.74413415835431,0.8333333333333334,0.8666666666666667
mean_wait_minutes,172,1.3,True,0.060000000000000456,55.31161375873795,0.8333333333333334,0.8833333333333333
mean_wait_minutes,173,1.3,True,0.06500000000000046,54.22296974625226,0.8333333333333334,0.8833333333333333
mean_wait_minutes,174,1.3,True,0.07000000000000046,52.99479982338547,0.8333333333333334,0.8833333333333333
mean_wait_minutes,175,1.3,True,0.07500000000000047,51.53973382886619,0.8333333333333334,0.8833333333333333
mean_wait_minutes,176,1.3,True,0.08000000000000047,50.326722770354934,0.8333333333333334,0.8833333333333333
mean_wait_minutes,177,1.3,True,0.08500000000000048,49.47232210919281,0.8333333333333334,0.8833333333333333
mean_wait_minutes,178,1.3,True,0.09000000000000048,48.97097791325508,0.8333333333333334,0.8833333333333333
mean_wait_minutes,179,1.3,True,0.09500000000000049,47.92283552257936,0.8166666666666667,0.8666666666666667
mean_wait_minutes,180,1.5,False,0.05000000000000048,57.901091023515505,0.8166666666666667,0.8666666666666667
mean_wait_minutes,181,1.5,False,0.05500000000000048,56.74413415835431,0.8166666666666667,0.8666666666666667
mean_wait_minutes,182,1.5,False,0.060000000000000484,55.31161375873795,0.8166666666666667,0.8666666666666667
mean_wait_minutes,183,1.5,False,0.06500000000000049,54.22296974625226,0.8166666666666667,0.8666666666666667
mean_wait_minutes,184,1.5,False,0.07000000000000049,52.99479982338547,0.8166666666666667,0.8666666666666667
mean_wait_minutes,185,1.5,False,0.025000000000000487,71.24709987897918,0.8,0.8666666666666667
mean_wait_minutes,186,1.5,False,0.030000000000000488,67.63365813403104,0.8,0.8833333333333333
mean_wait_minutes,187,1.5,False,0.03500000000000049,64.34884276111345,0.8,0.8833333333333333
mean_wait_minutes,188,1.5,False,0.040000000000000493,62.21534689886646,0.8,0.8833333333333333
mean_wait_minutes,189,1.5,False,0.0450000000000005,60.26866495309854,0.8,0.8833333333333333
mean_wait_minutes,190,1.5,False,0.0500000000000005,57.901091023515505,0.8,0.8833333333333333
mean_wait_minutes,191,1.5,False,0.05500000000000051,56.74413415835431,0.7833333333333333,0.8833333333333333
mean_wait_minutes,192,1.5,False,0.06000000000000051,55.31161375873795,0.7833333333333333,0.8833333333333333
mean_wait_minutes,193,1.5,False,0.06500000000000052,54.22296974625226,0.7666666666666667,0.8666666666666667
mean_wait_minutes,194,1.5,False,0.02000000000000051,73.47802195443795,0.75,0.8666666666666667
mean_wait_minutes,195,1.5,False,0.02500000000000051,71.24709987897918,0.75,0.8666666666666667
mean_wait_minutes,196,1.5,False,-0.019999999999999494,125.33762443222736,0.7333333333333333,0.8666666666666667
mean_wait_minutes,197,1.5,False,-0.014999999999999493,125.33762443222736,0.7166666666666667,0.8666666666666667
mean_wait_minutes,198,1.5,False,-0.009999999999999492,125.33762443222736,0.7333333333333333,0.8833333333333333
mean_wait_minutes,199,1.5,False,-0.004999999999999491,125.33762443222736,0.7166666666666667,0.8833333333333333
mean_wait_minutes,200,1.5,False,5.100087019371813e-16,125.33762443222736,0.7166666666666667,0.8833333333333333
mean_wait_minutes,201,1.5,False,0.005000000000000511,98.11270558105335,0.7,0.8833333333333333
mean_wait_minutes,202,1.5,False,0.010000000000000512,87.87127963399217,0.7,0.8833333333333333
mean_wait_minutes,203,1.5,False,0.015000000000000513,78.18432917615442,0.6833333333333333,0.8833333333333333
mean_wait_minutes,204,1.5,False,0.020000000000000514,73.47802195443795,0.6666666666666666,0.8833333333333333
mean_wait_minutes,205,1.5,False,0.025000000000000515,71.24709987897918,0.6666666666666666,0.8833333333333333
mean_wait_minutes,206,1.5,False,0.030000000000000516,67.63365813403104,0.6666666666666666,0.8833333333333333
mean_wait_minutes,207,1.5,False,0.03500000000000052,64.34884276111345,0.65,0.8666666666666667
mean_wait_minutes,208,1.5,False,-0.009999999999999488,125.33762443222736,0.6666666666666666,0.8833333333333333
mean_wait_minutes,209,1.5,False,-0.0049999999999994875,125.33762443222736,0.6666666666666666,0.8833333333333333
mean_wait_minutes,210,1.5,False,5.134781488891349e-16,125.33762443222736,0.65,0.8833333333333333
mean_wait_minutes,211,1.5,False,0.0050000000000005144,98.11270558105335,0.65,0.8833333333333333
mean_wait_minutes,212,1.5,False,0.010000000000000515,87.87127963399217,0.6666666666666666,0.9
mean_wait_minutes,213,1.5,False,0.015000000000000516,78.18432917615442,0.6666666666666666,0.9
mean_wait_minutes,214,1.5,False,0.020000000000000517,73.47802195443795,0.6666666666666666,0.9
mean_wait_minutes,215,1.5,False,0.02500000000000052,71.24709987897918,0.6833333333333333,0.9
mean_wait_minutes,216,1.5,False,0.03000000000000052,67.63365813403104,0.6666666666666666,0.9
mean_wait_minutes,217,1.5,False,0.03500000000000052,64.34884276111345,0.6666666666666666,0.8833333333333333
mean_wait_minutes,218,1.5,False,-0.009999999999999488,125.33762443222736,0.6666666666666666,0.8833333333333333
mean_wait_minutes,219,1.5,False,-0.0049999999999994875,125.33762443222736,0.65,0.8833333333333333
mean_wait_minutes,220,1.5,False,5.134781488891349e-16,125.33762443222736,0.65,0.8833333333333333
mean_wait_minutes,221,1.5,False,0.0050000000000005144,98.11270558105335,0.65,0.8833333333333333
mean_wait_minutes,222,1.5,False,0.010000000000000515,87.87127963399217,0.65,0.8833333333333333
mean_wait_minutes,223,1.5,False,0.015000000000000516,78.18432917615442,0.6666666666666666,0.9
mean_wait_minutes,224,1.5,False,0.020000000000000517,73.47802195443795,0.65,0.9
mean_wait_minutes,225,1.5,False,0.02500000000000052,71.24709987897918,0.65,0.9
mean_wait_minutes,226,1.5,False,0.03000000000000052,67.63365813403104,0.6333333333333333,0.8833333333333333
mean_wait_minutes,227,1.5,False,-0.014999999999999486,125.33762443222736,0.6333333333333333,0.8833333333333333
mean_wait_minutes,228,1.5,False,-0.009999999999999485,125.33762443222736,0.6333333333333333,0.8833333333333333
mean_wait_minutes,229,1.5,False,-0.004999999999999484,125.33762443222736,0.6333333333333333,0.8833333333333333
mean_wait_minutes,230,1.5,False,5.169475958410885e-16,125.33762443222736,0.6333333333333333,0.8833333333333333
mean_wait_minutes,231,1.5,False,0.005000000000000518,98.11270558105335,0.65,0.8833333333333333
mean_wait_minutes,232,1.5,False,0.010000000000000519,87.87127963399217,0.65,0.8833333333333333
mean_wait_minutes,233,1.5,False,0.01500000000000052,78.18432917615442,0.65,0.8833333333333333
mean_wait_minutes,234,1.5,False,0.02000000000000052,73.47802195443795,0.65,0.8833333333333333
mean_wait_minutes,235,1.5,False,0.025000000000000522,71.24709987897918,0.6333333333333333,0.8833333333333333
mean_wait_minutes,236,1.5,False,0.030000000000000523,67.63365813403104,0.6333333333333333,0.8833333333333333
mean_wait_minutes,237,1.5,False,0.035000000000000524,64.34884276111345,0.6333333333333333,0.8833333333333333
mean_wait_minutes,238,1.5,False,0.04000000000000052,62.21534689886646,0.6166666666666667,0.8666666666666667
mean_wait_minutes,239,1.5,False,-0.004999999999999484,125.33762443222736,0.6333333333333333,0.8833333333333333
mean_wait_minutes,240,1.8,False,5.169475958410885e-16,125.33762443222736,0.6166666666666667,0.8833333333333333
mean_wait_minutes,241,1.8,False,0.005000000000000518,98.11270558105335,0.6,0.8833333333333333
mean_wait_minutes,242,1.8,False,0.010000000000000519,87.87127963399217,0.6,0.8833333333333333
mean_wait_minutes,243,1.8,False,0.01500000000000052,78.18432917615442,0.5833333333333334,0.8666666666666667
mean_wait_minutes,244,1.8,False,-0.029999999999999485,125.33762443222736,0.5833333333333334,0.8833333333333333
mean_wait_minutes,245,1.8,False,-0.024999999999999484,125.33762443222736,0.5833333333333334,0.8833333333333333
mean_wait_minutes,246,1.8,False,-0.019999999999999483,125.33762443222736,0.5833333333333334,0.8833333333333333
mean_wait_minutes,247,1.8,False,-0.014999999999999482,125.33762443222736,0.5833333333333334,0.8833333333333333
mean_wait_minutes,248,1.8,False,-0.009999999999999482,125.33762443222736,0.5833333333333334,0.8833333333333333
mean_wait_minutes,249,1.8,False,-0.0049999999999994806,125.33762443222736,0.5666666666666667,0.8666666666666667
mean_wait_minutes,250,1.8,False,-0.04999999999999949,125.33762443222736,0.5666666666666667,0.8666666666666667
mean_wait_minutes,251,1.8,False,-0.044999999999999485,125.33762443222736,0.5666666666666667,0.8666666666666667
mean_wait_minutes,252,1.8,False,-0.03999999999999948,125.33762443222736,0.5666666666666667,0.8666666666666667
mean_wait_minutes,253,1.8,False,-0.034999999999999476,125.33762443222736,0.5833333333333334,0.8833333333333333
mean_wait_minutes,254,1.8,False,-0.029999999999999475,125.33762443222736,0.6,0.8833333333333333
mean_wait_minutes,255,1.8,False,-0.024999999999999474,125.33762443222736,0.6166666666666667,0.9
mean_wait_minutes,256,1.8,False,-0.019999999999999473,125.33762443222736,0.6333333333333333,0.9
mean_wait_minutes,257,1.8,False,-0.014999999999999472,125.33762443222736,0.65,0.9
mean_wait_minutes,258,1.8,False,-0.009999999999999471,125.33762443222736,0.65,0.9
mean_wait_minutes,259,1.8,False,-0.00499999999999947,125.33762443222736,0.6666666666666666,0.9
mean_wait_minutes,260,1.8,False,5.30825383648903e-16,125.33762443222736,0.65,0.9
mean_wait_minutes,261,1.8,False,0.005000000000000532,98.11270558105335,0.6666666666666666,0.9
mean_wait_minutes,262,1.8,False,0.010000000000000533,87.87127963399217,0.6666666666666666,0.9
mean_wait_minutes,263,1.8,False,0.015000000000000534,78.18432917615442,0.6833333333333333,0.9
mean_wait_minutes,264,1.8,False,0.020000000000000535,73.47802195443795,0.7,0.9
mean_wait_minutes,265,1.8,False,0.025000000000000536,71.24709987897918,0.7,0.9
mean_wait_minutes,266,1.8,False,0.030000000000000537,67.63365813403104,0.7,0.9
mean_wait_minutes,267,1.8,False,0.03500000000000054,64.34884276111345,0.7,0.9
mean_wait_minutes,268,1.8,False,-0.009999999999999468,125.33762443222736,0.6833333333333333,0.9
mean_wait_minutes,269,1.8,False,-0.004999999999999467,125.33762443222736,0.6666666666666666,0.9
mean_wait_minutes,270,1.8,False,5.342948306008566e-16,125.33762443222736,0.6666666666666666,0.9
mean_wait_minutes,271,1.8,False,0.005000000000000535,98.11270558105335,0.65,0.9
mean_wait_minutes,272,1.8,False,0.010000000000000536,87.87127963399217,0.65,0.9
mean_wait_minutes,273,1.8,False,0.015000000000000537,78.18432917615442,0.6333333333333333,0.9
mean_wait_minutes,274,1.8,False,0.020000000000000538,73.47802195443795,0.6166666666666667,0.8833333333333333
mean_wait_minutes,275,1.8,False,-0.024999999999999467,125.33762443222736,0.6,0.8833333333333333
mean_wait_minutes,276,1.8,False,-0.019999999999999466,125.33762443222736,0.6166666666666667,0.8833333333333333
mean_wait_minutes,277,1.8,False,-0.014999999999999465,125.33762443222736,0.6166666666666667,0.9
mean_wait_minutes,278,1.8,False,-0.009999999999999464,125.33762443222736,0.6,0.9
mean_wait_minutes,279,1.8,False,-0.004999999999999463,125.33762443222736,0.6,0.9
mean_wait_minutes,280,1.8,False,5.377642775528102e-16,125.33762443222736,0.5833333333333334,0.9
mean_wait_minutes,281,1.8,False,0.005000000000000539,98.11270558105335,0.5666666666666667,0.8833333333333333
mean_wait_minutes,282,1.8,False,-0.03999999999999947,125.33762443222736,0.55,0.8833333333333333
mean_wait_minutes,283,1.8,False,-0.03499999999999946,125.33762443222736,0.5333333333333333,0.8833333333333333
mean_wait_minutes,284,1.8,False,-0.02999999999999946,125.33762443222736,0.55,0.8833333333333333
mean_wait_minutes,285,1.8,False,-0.02499999999999946,125.33762443222736,0.55,0.8833333333333333
mean_wait_minutes,286,1.8,False,-0.01999999999999946,125.33762443222736,0.55,0.9
mean_wait_minutes,287,1.8,False,-0.014999999999999458,125.33762443222736,0.55,0.9
mean_wait_minutes,288,1.8,False,-0.009999999999999457,125.33762443222736,0.55,0.9
mean_wait_minutes,289,1.8,False,-0.004999999999999456,125.33762443222736,0.5333333333333333,0.9
mean_wait_minutes,290,1.8,False,5.447031714567174e-16,125.33762443222736,0.5333333333333333,0.9
mean_wait_minutes,291,1.8,False,0.005000000000000546,98.11270558105335,0.5166666666666667,0.9
mean_wait_minutes,292,1.8,False,0.010000000000000547,87.87127963399217,0.5166666666666667,0.9
mean_wait_minutes,293,1.8,False,0.015000000000000548,78.18432917615442,0.5,0.8833333333333333
mean_wait_minutes,294,1.8,False,-0.029999999999999458,125.33762443222736,0.5,0.8833333333333333
mean_wait_minutes,295,1.8,False,-0.024999999999999457,125.33762443222736,0.5,0.8833333333333333
mean_wait_minutes,296,1.8,False,-0.019999999999999456,125.33762443222736,0.48333333333333334,0.8833333333333333
mean_wait_minutes,297,1.8,False,-0.014999999999999455,125.33762443222736,0.48333333333333334,0.8833333333333333
mean_wait_minutes,298,1.8,False,-0.009999999999999454,125.33762443222736,0.48333333333333334,0.9
mean_wait_minutes,299,1.8,False,-0.004999999999999453,125.33762443222736,0.4666666666666667,0.9
mean_wait_minutes,300,2.0,False,5.48172618408671e-16,125.33762443222736,0.4666666666666667,0.9
mean_wait_minutes,301,2.0,False,0.005000000000000549,98.11270558105335,0.4666666666666667,0.8833333333333333
mean_wait_minutes,302,2.0,False,-0.03999999999999945,125.33762443222736,0.4666666666666667,0.8833333333333333
mean_wait_minutes,303,2.0,False,-0.03499999999999945,125.33762443222736,0.4666666666666667,0.9
